Course_ID,Course_Name,Category,Subcategory,Language,Instructor,Duration_Hours,Views,Ratings,Number_of_Reviews,Skills,Subtitles,Course_Level,Course_Price,Enrollment,Course_Date
CRS10393,Game Development for Beginners,Development,GAME DEVELOPMENT,Hindi,Elena Ali,4.5,27838,4.1,1193.0,"React, Machine Learning, Power BI, Excel, Statistics",Yes,Beginner,9.99,4021,2023/05/07
CRS10398,Programming Languages for Beginners,Development,Programming Languages,English,Yusuf Patel,2.9,336,4.2,12.0,"Negotiation, Statistics, Kubernetes, Deep Learning",Yes,Beginner,24.99,56,2023-01-21
CRS10736,Practical Music Production Projects,Music,Music Production,Mandarin,Ahmed Nguyen,4.8,1032,3.6,34.0,"Power BI, Photoshop, C++, Node.js",N,Advanced,24.99,227,04-19-2023
CRS10218,Mobile Development Crash Course,Development,Mobile Development,English,Thomas Khan,8.0,12182,4.8,195.0,Tableau,Yes,Advanced,0.0,1935,2023/03/19
CRS10005,Advanced Instruments Masterclass,Music,Instruments,Espanol,Anastasia Ito,12.2,1883,5.0,23.0,"Figma, Java, Video Editing",No,Beginner,0.0,322,10/11/2023
CRS10643,Project Management: Zero to Hero,business, Project Management ,Hindi,Sofia Nguyen,17.2,11769,4.7,226.0,"Data Visualization, Deep Learning, Excel, Financial Modeling, Agile",Y,Beginner,34.99,728,2025-06-03
CRS10807,Career Development: Zero to Hero,Personal Development,Career Development,German,Daniel Mueller,6.4,2223,3.6,,"Copywriting, Video Editing, SEO, Node.js, Excel",Y,Intermediate,49.99,451,2024-04-03
CRS10613,Business Strategy for Beginners,Business, Business Strategy ,Arabic,Liam Reddy,9.3,9784,3.8,104.0,"Negotiation, Video Editing",No,Advanced,99.99,1546,09-05-2024
CRS10547,Productivity for Beginners,PERSONAL DEVELOPMENT, Productivity ,English,  Liam Mueller  ,6.2,13390,4.0,154.0,"Guitar, Excel, Unreal Engine",Yes,Beginner,0.0,3244,2025/11/04
CRS10726,Practical UX/UI Design Projects,Design,UX/UI Design,Spanish,Lucia Patel.,2.0,19044,3.9,1106.0,"Git, Unity, Unreal Engine",Y,All Levels,12.99,2646,2024-04-20
CRS10684,The Ultimate Personal Finance Course,Personal Development,Personal Finance,arabic,David Costa,7.0,2753,4.4,145.0,"AWS, Excel, Financial Modeling, Data Visualization, Scrum",Y,Advanced,34.99,210,2025/08/07
CRS10099,Practical Career Development Projects, Personal Development ,Career Development,Japanese,Hiro Khan,6.3,1573,4.1,30.0,"React, Negotiation",Yes,All Levels,99.99,168,10/06/2024
CRS10728,Music Theory for Beginners,Music,Music Theory,Portuguese,Elena Weber,4.6,7266,4.4,342.0,"Kubernetes, Public Speaking, Financial Modeling, Deep Learning",Yes,Advanced,12.99,1533,2025/02/16
CRS10574,Practical Career Development Projects,Personal Development,Career Development,French,Carlos Johnson,3.9,2904,4.1,53.0,"AWS, Cybersecurity Basics",Y,Advanced,0.0,655,17/04/2023
CRS10407,Practical Design Tools Projects,Design,Design Tools,Japanese,Rahul Khan,7.6,14103,3.8,384.0,"Financial Modeling, Negotiation, Figma, Data Visualization",No,All Levels,,3293,09-05-2024
CRS10503,Mastering Business Strategy in 2025, Business ,Business Strategy,English,Liam Ito,7.6,9342,4.2,508.0,"Financial Modeling, Deep Learning, SQL, React, Azure",no,All Levels,9.99,1074,02/01/2025
CRS10048,Advanced Content Marketing Masterclass,Marketing,Content Marketing,Arabic,Carlos Brown,2.0,"8,064",4.6,245.0,"3D Modeling, Financial Modeling, Google Ads, SQL",,All Levels,19.99,682,2023-01-17
CRS10033,Practical Music Theory Projects,Music,Music Theory,Arabic,JOHN KIM,14.5,4065,,88.0,"Unity, Accounting, Cybersecurity Basics",No,Advanced,34.99,467,11-08-2024
CRS10201,Productivity: Zero to Hero,Personal Development,Productivity,HINDI,Isabella Johnson,15.4,2662,4.7,63.0,"Data Visualization, Statistics, Agile",No,All Levels,24.99,448,2023/02/04
CRS10135,The Ultimate Music Theory Course,Music,Music Theory,Hindi,Kenji Fernandez,3.3,"3,456",3.8,107.0,"SEO, Public Speaking, Google Ads, Negotiation",,Intermediate,79.99,789,09-20-2025
CRS10028,Advanced Data Science Masterclass,IT & Software,Data Science,mandarin,David Rossi,3.4,2210,4.2,124.0,"After Effects, Machine Learning, Cybersecurity Basics, SQL",yes,Beginner,24.99,498,2024-04-04
CRS10762,Finance: Zero to Hero,Business,Finance,portuguese,Daniel Rossi,4.7,3162,4.1,121.0,"Kubernetes, Unity, Machine Learning, Figma, Power BI",,Beginner,59.99,171,01-23-2026
CRS10231,Digital Marketing for Beginners,Marketing,Digital Marketing,Spanish,Emily Johnson,4.9,2099,4.7,107.0,SQL,no,Beginner,0.0,282,21/06/2024
CRS10490,Social Media Marketing for Beginners,Marketing,Social Media Marketing,,Grace Kumar,4.0,3777,5.0,161.0,"Financial Modeling, 3D Modeling, Statistics, Python",No,Intermediate,0.0,724,10-24-2023
CRS10379,Mastering Video Editing in 2025,Photography & Video,Video Editing,Spanish,Ahmed Reddy,8.3,8464,4.2,209.0,"Machine Learning, HTML/CSS, Data Visualization",No,All Levels,24.99,816,2026-01-12
CRS10289,Mastering Project Management in 2025,Business,Project Management,Spanish,Maria Garcia.,1.7,5168,3.6,128.0,"Azure, Music Theory, Excel, Negotiation",,Intermediate,79.99,1230,2023/11/12
CRS10419,Mastering Instruments in 2025,Music,Instruments,German,Elena Rossi,8.7,1977,3.8,94.0,"Negotiation, Azure",No,Advanced,99.99,461,2025-09-14
CRS10675,The Ultimate Database Design Course,development,Database Design,,Fatima Ali,3.7,18520,4.5,466.0,"Financial Modeling, Negotiation, Machine Learning, Accounting, Tableau",Yes,Advanced,99.99,3822,17/03/2025
CRS10392,Mobile Development Crash Course,Development, Mobile Development ,Hindi,Carlos Garcia,5.4,3074,3.8,87.0,SQL,No,Beginner,79.99,185,11-15-2024
CRS10593,The Ultimate Database Design Course,Development,Database Design,German,Sara Kim,2.9,820,4.9,16.0,"Azure, Google Ads, Financial Modeling",,All Levels,24.99,146,2024-09-01
CRS10499,Music Production for Beginners,music,Music Production,Mandarin,Olga Johnson,8.0,2916,4.5,76.0,"Data Visualization, Statistics",N,All Levels,9.99,302,01-04-2024
CRS10139,Video Editing Crash Course,Photography & Video,Video Editing,Portuguese,Sofia Mueller,5.7,4233,3.6,176.0,"Unreal Engine, Google Ads, SQL, Copywriting, Kubernetes",No,Intermediate,34.99,429,2024-08-28
CRS10063,Network & Security for Beginners,IT & Software,Network & Security,Japanese,  Sara Nguyen  ,3.6,52260,4.8,2488.0,Git,Yes,Beginner,24.99,10886,2025/05/29
CRS10472,Career Development for Beginners,Personal Development,Career Development,Mandarin,Yusuf Zhang,2.0,5469,4.5,138.0,"JavaScript, Google Ads",No,Advanced,0.0,1272,2025-01-08
CRS10648,Practical Digital Marketing Projects,Marketing,Digital Marketing,French,Sofia Patel,3.8,5611,,237.0,"C++, Python",Yes,Beginner,79.99,331,2025/09/16
CRS10129,Mastering Video Editing in 2025,Photography & Video,Video Editing,Mandarin,Grace Diaz,3.0,0.2k,4.7,4.0,"Piano, AWS",No,Intermediate,9.99,26,2024/10/06
CRS10845,Graphic Design for Beginners,Design,graphic design,English,GRACE JOHNSON,7.1,1498,4.8,55.0,Unreal Engine,,Intermediate,34.99,277,10/04/2023
CRS10521,Practical Entrepreneurship Projects,Business,entrepreneurship,,  Sara Sharma  ,5.5,3529,4.0,47.0,"Video Editing, Piano, C++",,Advanced,9.99,325,2024/02/07
CRS10065,Mastering 3D & Animation in 2025,Design,3D & Animation,Hindi,Emily Novak,9.7,"3,422",4.5,51.0,"Financial Modeling, C++, Photoshop",,Advanced,12.99,228,22/12/2023
CRS10015,Advanced Database Design Masterclass,Development,Database Design,Hindi,wei mueller,5.7,31494,4.1,,"C++, SEO, Google Ads, Unreal Engine, Kubernetes",yes,Intermediate,99.99,1772,2024/06/24
CRS10157,The Ultimate Leadership Course,Personal Development,Leadership, English,Yusuf Khan,6.8,3524,4.7,200.0,"Tableau, Accounting, Deep Learning",No,Advanced,19.99,739,22/10/2024
CRS10041,Practical Database Design Projects,development,Database Design,mandarin,Elena Reddy,,9926,4.5,529.0,Kubernetes,Yes,Intermediate,19.99,2309,2025/06/16
CRS10493,The Ultimate Videography Course,Photography & Video,Videography,Hindi,Ahmed Silva,7.3,4736,4.0,194.0,"Guitar, Git",No,All Levels,99.99,939,2024-08-03
CRS10380,Mastering Digital Marketing in 2025,Marketing,Digital Marketing,English,Neha Reddy,3.8,11523,4.2,300.0,Piano,Yes,Beginner,79.99,1674,04/12/2025
CRS10188,The Ultimate Leadership Course,Personal Development,Leadership,German,Isabella Diaz,8.8,5140,4.3,78.0,Scrum,No,All Levels,0.0,505,2025/10/17
CRS10764,Mastering Sales in 2025,Business, Sales ,Japanese,Sofia Johnson,9.2,4832,4.2,274.0,"JavaScript, Node.js, SQL, Cybersecurity Basics, Kubernetes",yes,Intermediate,9.99,967,09/11/2025
CRS10217,The Ultimate Instruments Course,Music,Instruments,Japanese,Liam Kim,5.1,1845,4.7,48.0,"Java, React, Figma, Agile",no,Intermediate,,338,2024/03/15
CRS10053,Videography: Zero to Hero,PHOTOGRAPHY & VIDEO,Videography,Arabic,Liam Smith,4.5,3484,4.3,184.0,"Photoshop, Accounting, JavaScript, Guitar",N,Advanced,0.0,633,03-26-2025
CRS10338,Practical Photography Basics Projects,Photography & Video,Photography Basics,Hindi,Isabella Fernandez.,2.4,2754,3.9,98.0,"Deep Learning, Figma, HTML/CSS, Machine Learning, Unity",Yes,Advanced,19.99,140,2023/05/18
CRS10749,Career Development for Beginners, Personal Development ,Career Development,Arabic,Emily Diaz,2.1,1881,4.6,37.0,"Copywriting, Kubernetes, Cybersecurity Basics, Excel, Accounting",Yes,Intermediate,24.99,283,2023-05-16
CRS10720,Advanced Sales Masterclass,Business,Sales,German,ELENA NOVAK,7.8,18416,3.9,207.0,"Photoshop, 3D Modeling, Docker",Yes,Advanced,12.99,3462,2024/11/17
CRS10725,Mastering Leadership in 2025,personal development,Leadership,English,DAVID REDDY,9.6,4205,4.2,89.0,"Kubernetes, Guitar, HTML/CSS, SQL",,Beginner,79.99,835,2024/07/06
CRS10296,Complete Content Marketing Bootcamp,Marketing,Content Marketing,Arabic,Lucia Smith,6.1,8162,4.3,187.0,"Deep Learning, 3D Modeling, Python",No,All Levels,49.99,1601,2025/06/12
CRS10702,Complete SEO Bootcamp,Marketing,SEO,Arabic,Carlos Johnson,4.1,6278,4.3,214.0,Networking,No,All Levels,34.99,1553,2023-12-25
CRS10252,Entrepreneurship Crash Course,business, Entrepreneurship ,Mandarin,Carlos Rossi,5.2,22813,4.1,366.0,"AWS, Financial Modeling, HTML/CSS",no,All Levels,79.99,2524,2023/10/26
CRS10727,Mastering Music Production in 2025,Music,Music Production,Mandarin,  Daniel Brown  ,5.3,5173,4.5,140.0,"Networking, Git",no,Advanced,24.99,707,2023/02/12
CRS10462,Digital Marketing: Zero to Hero,Marketing,DIGITAL MARKETING,,Daniel Khan,3.5,9798,4.9,427.0,"Unity, Music Theory, Unreal Engine",No,Advanced,12.99,648,2025-02-25
CRS10456,Advanced IT Certifications Masterclass,IT & Software,IT Certifications,Hindi,sara ali,6.8,4064,4.3,159.0,"Python, Financial Modeling, Docker, React",Yes,Beginner,9.99,408,2025/03/19
CRS10634,UX/UI Design Crash Course,Design,UX/UI Design,portuguese,grace nguyen,9.4,10381,4.4,309.0,"Deep Learning, Agile, Kubernetes, Scrum, HTML/CSS",Yes,All Levels,0.0,1134,07-26-2024
CRS10270,The Ultimate Photography Basics Course,Photography & Video,Photography Basics,Portuguese,  Michael Fernandez  ,3.1,347,4.5,7.0,"After Effects, Tableau, Copywriting",Yes,Advanced,0.0,25,08-22-2023
CRS10202,Complete Project Management Bootcamp,Business,Project Management,Hindi,Noah Zhang.,12.3,20199,4.5,1120.0,"Machine Learning, Google Ads, Agile, Statistics, Deep Learning",no,Beginner,49.99,1735,17/11/2023
CRS10162,The Ultimate Web Development Course,DEVELOPMENT,Web Development,French,Olga Weber,2.9,8579,4.8,305.0,"After Effects, Google Ads, Copywriting, Photoshop, JavaScript",Yes,All Levels,9.99,824,04-22-2023
CRS10556,Practical Content Marketing Projects,MARKETING,Content Marketing,French,Aisha Mueller,8.0,2586,3.9,81.0,"SEO, C++",Yes,Intermediate,0.0,559,23/03/2023
CRS10730,Complete Video Editing Bootcamp,Photography & Video,Video Editing,French,John Petrov,13.0,2117,3.8,100.0,Music Theory,,All Levels,9.99,336,23/08/2024
CRS10402,Finance Crash Course,Business,finance,Japanese,noah ali,3.8,5305,4.3,277.0,"Cybersecurity Basics, Networking, SEO, Unity, Deep Learning",,Beginner,12.99,290,25/03/2024
CRS10703,Practical SEO Projects,Marketing,SEO,French,Aarav Singh.,3.6,11445,4.4,312.0,"Agile, Python",,Beginner,79.99,588,2025/06/10
CRS10477,Complete Videography Bootcamp,Photography & Video,Videography,Mandarin,Yusuf Zhang,9.7,8288,,229.0,"AWS, SQL, C++, Accounting, Machine Learning",Yes,Beginner,79.99,589,02/05/2025
CRS10772,Complete Network & Security Bootcamp,IT & Software,Network & Security,Spanish,David Reddy,3.8,32344,4.2,918.0,"Negotiation, Python, Cybersecurity Basics, Docker, Azure",Yes,Advanced,34.99,7950,05-29-2024
CRS10106,Content Marketing Crash Course,MARKETING,Content Marketing,Japanese,Sofia Patel,7.8,22595,3.6,1276.0,"React, Excel",no,All Levels,79.99,4883,02/02/2023
CRS10566,Complete Personal Finance Bootcamp,Personal Development,Personal Finance,German,Emily Mueller,4.3,605,3.2,31.0,"Google Ads, Git, Machine Learning, Figma",,Advanced,49.99,57,05/08/2024
CRS10390,Instruments for Beginners,Music,Instruments,spanish,anastasia johnson,3.6,2661,4.4,66.0,"Music Theory, SEO",Yes,Beginner,99.99,189,12-27-2025
CRS10002,Mobile Development Crash Course, Development ,Mobile Development,Portuguese,daniel rossi,6.9,32003,4.6,352.0,"Financial Modeling, Unreal Engine, After Effects",no,All Levels,59.99,7808,2023/09/13
CRS10812,Instruments for Beginners,Music,Instruments,Spanish,john petrov,5.6,1835,3.6,30.0,"Git, Photoshop",no,Advanced,9.99,432,2025/08/15
CRS10562,Complete Design Tools Bootcamp,Design,design tools,Japanese,Liam Singh,15.9,5811,4.2,295.0,"Git, Deep Learning, After Effects, Power BI",Yes,Intermediate,24.99,1433,04-04-2023
CRS10081,Web Development Crash Course,Development,Web Development,Portuguese,anastasia singh,12.7,4283,4.7,71.0,"Agile, Excel, Java, Tableau, Photoshop",no,Advanced,24.99,238,2025-02-23
CRS10206,The Ultimate Data Science Course,IT & SOFTWARE,Data Science,French,Yusuf Chen,5.7,8840,3.5,454.0,"Java, Negotiation, Cybersecurity Basics",No,Advanced,19.99,1203,2025-09-24
CRS10035,Advanced Database Design Masterclass,Development,Database Design,Spanish,daniel kumar,5.1,2458,4.7,102.0,"Cybersecurity Basics, Agile, Negotiation",Yes,Beginner,19.99,513,2025-09-05
CRS10776,Productivity: Zero to Hero,personal development,PRODUCTIVITY,Japanese,Lucia Ito.,9.8,2535,4.4,32.0,"Financial Modeling, Agile, Piano",yes,Beginner,0.0,619,02-13-2023
CRS10509,Mastering Video Editing in 2025,Photography & Video,Video Editing,Spanish,Emily Khan,7.0,2050,4.9,93.0,"Data Visualization, Node.js, Agile, React, Music Theory",,All Levels,,262,09-30-2025
CRS10428,Cybersecurity for Beginners,IT & Software,Cybersecurity,Spanish,Michael Weber,7.3,3004,4.3,49.0,"Machine Learning, Music Theory, Docker, Git, AWS",no,Advanced,19.99,610,2025/10/22
CRS10455,The Ultimate Network & Security Course,IT & Software,Network & Security,Eng,Carlos Johnson,2.9,1906,4.2,75.0,"React, Networking, Python, C++",no,Advanced,12.99,362,2025/08/21
CRS10367,Music Production for Beginners,Music,music production,French,Aarav Nguyen,6.8,1655,4.3,97.0,"Azure, Video Editing",Yes,Beginner,24.99,242,2025-05-31
CRS10092,Mastering Instruments in 2025,Music,Instruments,Portuguese,David Garcia,4.3,"1,281",5.0,36.0,"Unity, Negotiation, Video Editing",no,All Levels,79.99,182,2024/09/05
CRS10340,Music Production Crash Course,Music,Music Production,English,maria ali,1.8,2739,4.0,111.0,"Git, Data Visualization, Public Speaking",Y,Beginner,99.99,199,2024/02/21
CRS10565,Complete UX/UI Design Bootcamp,Design, UX/UI Design ,German,Thomas Brown,5.5,17298,4.8,456.0,"Machine Learning, Tableau, Video Editing",yes,All Levels,0.0,1588,31/01/2023
CRS10346,Practical Business Strategy Projects,Business,BUSINESS STRATEGY,Mandarin,David Weber,6.4,7197,4.8,75.0,AWS,yes,Beginner,24.99,1275,05-11-2025
CRS10777,Cloud Computing for Beginners,IT & SOFTWARE,Cloud Computing,french,Priya Singh,11.1,3892,3.6,205.0,React,yes,Intermediate,24.99,431,2024/09/05
CRS10242,Mastering Videography in 2025,Photography & Video,Videography,English,Maria Reddy,10.9,3527,4.0,168.0,Guitar,no,Intermediate,59.99,266,15/10/2025
CRS10014,Music Production: Zero to Hero,Music,Music Production,English,  Rahul Zhang  ,3.4,3593,4.0,172.0,"Java, Financial Modeling, Tableau",Y,Advanced,19.99,582,2023/11/20
CRS10316,Advanced Network & Security Masterclass,IT & Software, Network & Security ,Portuguese,Sara Rossi,3.2,3002,4.1,82.0,"Guitar, AWS, Copywriting, React",N,All Levels,49.99,420,2023/10/25
CRS10601,Practical Music Production Projects,Music,Music Production,Spanish,Fatima Brown.,9.3,"3,966",4.7,159.0,"Scrum, Azure, JavaScript",,All Levels,34.99,739,20/04/2025
CRS10388,Music Production: Zero to Hero,Music,Music Production,Hindi,Hiro Singh,3.9,3709,4.3,53.0,"Unreal Engine, Financial Modeling, Statistics, Azure",Y,Beginner,0.0,695,08-05-2025
CRS10274,The Ultimate Cloud Computing Course,IT & Software,Cloud Computing,Arabic,Noah Kim,7.2,2555,4.3,132.0,Music Theory,yes,Intermediate,12.99,502,2023/03/16
CRS10167,Database Design Crash Course,Development,Database Design,Hindi,Wei Ito,10.2,1235,4.0,57.0,JavaScript,No,Beginner,19.99,184,01-01-2026
CRS10468,Advanced Business Strategy Masterclass,Business,Business Strategy,japanese,Sofia Rossi.,1.9,4359,4.0,245.0,"C++, Agile, Figma, Git",No,All Levels,0.0,309,12/10/2025
CRS10647,Mastering Video Editing in 2025,Photography & Video,Video Editing,Portuguese,Kenji Khan,5.9,831,4.4,31.0,"HTML/CSS, 3D Modeling, Machine Learning",Yes,Intermediate,49.99,187,25/03/2023
CRS10485,Advanced Data Science Masterclass,IT & Software,Data Science,Portuguese,John Garcia,9.1,7876,,410.0,"After Effects, Agile, Java, React",,All Levels,0.0,1157,01-14-2025
CRS10849,Career Development Crash Course,personal development,Career Development,Hindi,  Anastasia Diaz  ,5.1,7478,3.6,190.0,"Unreal Engine, Financial Modeling, Java, Unity, Networking",no,Beginner,12.99,1513,2025-07-18
CRS10505,Project Management Crash Course,Business,PROJECT MANAGEMENT,mandarin,  Carlos Fernandez  ,6.3,10175,4.5,538.0,SEO,No,Beginner,49.99,2538,12-17-2023
CRS10244,The Ultimate Digital Marketing Course,Marketing,Digital Marketing,French,John Sharma,,1069,4.3,27.0,"Machine Learning, Scrum, Node.js, Power BI",No,All Levels,24.99,138,04-30-2023
CRS10567,Video Editing: Zero to Hero,Photography & Video,Video Editing,Arabic,KENJI REDDY,10.8,1813,4.0,45.0,"JavaScript, Copywriting, Negotiation, C++, Node.js",,Beginner,59.99,428,13/12/2023
CRS10563,The Ultimate Graphic Design Course,Design,Graphic Design,Spanish,  Aarav Chen  ,1.7,1561,4.4,51.0,"Financial Modeling, Piano, Tableau",yes,Intermediate,24.99,148,01/01/2026
CRS10687,Complete Video Editing Bootcamp,Photography & Video,Video Editing,German,David Diaz,6.4,11666,4.3,469.0,"React, Unreal Engine, Java, Music Theory, Google Ads",Yes,Advanced,9.99,1658,2025/01/26
CRS10190,The Ultimate Personal Finance Course,Personal Development,Personal Finance,Arabic,Aarav Rossi,5.1,3315,3.9,91.0,"Piano, Music Theory, Accounting",yes,Beginner,9.99,187,05/10/2025
CRS10783,Entrepreneurship for Beginners,Business,Entrepreneurship,Arabic,Emily Ali,4.4,14799,3.7,833.0,"Power BI, Node.js, Unreal Engine",Yes,Intermediate,24.99,3587,2024/10/02
CRS10700,Complete Database Design Bootcamp,Development,DATABASE DESIGN,English,Lucia Sharma,3.1,2957,4.4,34.0,"AWS, JavaScript, Power BI, Accounting, Kubernetes",,All Levels,24.99,735,06-05-2023
CRS10476,Mastering Personal Finance in 2025,Personal Development,Personal Finance,HINDI,Maria Reddy,12.9,"5,930",3.9,127.0,"Piano, Data Visualization",Yes,Intermediate,0.0,435,2023-10-10
CRS10682,Graphic Design: Zero to Hero,Design,Graphic Design,french,daniel patel,7.3,4055,3.5,171.0,"Google Ads, Unreal Engine, Data Visualization, Video Editing, Node.js",Yes,All Levels,19.99,616,07/12/2024
CRS10511,The Ultimate Leadership Course,Personal Development, Leadership ,German,Michael Khan,7.9,6405,4.7,254.0,"Figma, Accounting",No,All Levels,79.99,388,17/11/2025
CRS10059,Complete Videography Bootcamp,Photography & Video,Videography,German,Maria Zhang,5.8,3433,4.0,,"Figma, JavaScript, Financial Modeling, Piano",No,Advanced,79.99,761,2024/04/08
CRS10475,The Ultimate Videography Course,PHOTOGRAPHY & VIDEO,VIDEOGRAPHY,Spanish,Michael Patel,9.4,5132,4.1,207.0,"Guitar, Networking, Figma, Statistics, Machine Learning",No,All Levels,59.99,421,2024-03-25
CRS10561,The Ultimate Video Editing Course,Photography & Video, Video Editing ,French,Emily Garcia,12.5,5852,4.5,88.0,Financial Modeling,yes,Intermediate,49.99,494,2025/09/28
CRS10748,SEO Crash Course,MARKETING,SEO,Mandarin,Sofia Kim,5.9,7782,4.3,244.0,"C++, Excel, Machine Learning, Power BI",No,Beginner,9.99,505,2023/08/09
CRS10253,Data Science: Zero to Hero,it & software,Data Science, English,Lucia Khan,4.6,3.4k,4.4,121.0,Negotiation,yes,Beginner,19.99,850,2025/07/10
CRS10022,Practical Personal Finance Projects,personal development,PERSONAL FINANCE,Arabic,Noah Kumar,5.3,4273,4.3,248.0,"Machine Learning, Google Ads",No,Advanced,0.0,428,04-26-2024
CRS10314,Game Development for Beginners,Development,Game Development,hindi,Thomas Novak,7.0,4070,5.0,104.0,"Public Speaking, Networking, Unity",yes,All Levels,49.99,587,14/09/2024
CRS10460,UX/UI Design Crash Course,Design,UX/UI Design,English,John Smith,4.4,971,4.6,44.0,"Figma, Negotiation",No,Beginner,59.99,66,2025-05-24
CRS10161,Career Development: Zero to Hero,Personal Development,Career Development,Hin,  Fatima Chen  ,2.8,9505,4.2,544.0,Negotiation,No,All Levels,0.0,1363,02/06/2025
CRS10277,Complete Personal Finance Bootcamp,Personal Development,PERSONAL FINANCE,Spanish,  Emily Brown  ,7.6,2557,4.0,127.0,"Unreal Engine, Unity",No,All Levels,79.99,232,12-29-2024
CRS10192,Practical Videography Projects,Photography & Video,Videography,Japanese,Lucia Garcia,4.2,5.7k,4.4,256.0,"JavaScript, Statistics",yes,Advanced,59.99,319,2025/02/26
CRS10386,Mobile Development: Zero to Hero,Development,Mobile Development,German,Thomas Khan,5.9,13961,4.0,360.0,"Kubernetes, HTML/CSS, Video Editing, Public Speaking",N,Advanced,99.99,982,2024/06/19
CRS10806,Advanced Network & Security Masterclass,IT & Software,Network & Security,Hindi,Kenji Ito,3.4,3334,4.7,147.0,Kubernetes,Yes,All Levels,34.99,375,21/07/2023
CRS10414,Instruments: Zero to Hero,Music,instruments,Arabic,Anastasia Brown,6.4,3857,4.3,184.0,After Effects,Yes,Intermediate,24.99,317,2025/08/08
CRS10492,IT Certifications Crash Course,IT & Software,IT Certifications,French,Sara Ito,8.0,10911,4.9,519.0,"SQL, Copywriting, Video Editing",no,Beginner,49.99,2297,2025/07/22
CRS10344,Music Theory for Beginners,Music,Music Theory,German,Lucia Khan,13.0,6474,,184.0,"SQL, Unreal Engine, Excel",Y,Beginner,99.99,480,05-05-2024
CRS10770,Advanced Music Production Masterclass,Music,Music Production,French,Yusuf Mueller,5.1,301,3.8,3.0,"AWS, Cybersecurity Basics, Figma",No,Intermediate,0.0,50,2024/04/25
CRS10309,Programming Languages Crash Course,Development,Programming Languages,Arabic,Yusuf Zhang,6.2,"3,898",4.1,74.0,"Python, Data Visualization, Kubernetes, Java, Financial Modeling",Yes,Beginner,0.0,891,09-09-2025
CRS10662,Advanced Content Marketing Masterclass,Marketing,Content Marketing,French,Michael Chen,4.0,21034,4.4,983.0,Data Visualization,no,All Levels,19.99,3618,2024/01/24
CRS10131,Practical Network & Security Projects,IT & Software, Network & Security ,Japanese,Rahul Zhang.,7.7,14641,4.8,166.0,"Guitar, Excel, Agile",No,All Levels,0.0,1382,05-21-2024
CRS10664,Digital Marketing: Zero to Hero,Marketing,DIGITAL MARKETING,Mandarin,Hiro Fernandez,2.3,611,4.3,28.0,"Docker, Java, Music Theory, Excel",No,Beginner,0.0,33,2024-04-13
CRS10100,UX/UI Design Crash Course,Design,UX/UI Design,Mandarin,John Brown,6.0,1613,4.5,85.0,"Cybersecurity Basics, Public Speaking",,Beginner,19.99,344,24/02/2025
CRS10373,Mastering Videography in 2025,Photography & Video,Videography,Japanese,  Aisha Fernandez  ,5.8,1968,4.7,,"Negotiation, Node.js, AWS, SQL, Guitar",No,Intermediate,19.99,216,2025-05-15
CRS10088,The Ultimate Career Development Course,Personal Development,Career Development,mandarin,noah costa,5.6,9205,4.1,110.0,SEO,No,Intermediate,0.0,771,04-14-2023
CRS10459,Design Tools for Beginners,Design,Design Tools,Arabic,Neha Zhang,5.4,9983,5.0,104.0,"Docker, Unity",No,Intermediate,12.99,1676,04/09/2023
CRS10331,Finance: Zero to Hero,Business,Finance,Portuguese,David Fernandez,4.4,1595,4.4,23.0,Figma,Y,All Levels,19.99,369,2024/07/13
CRS10215,Design Tools Crash Course,Design,DESIGN TOOLS,Portuguese,Anastasia Reddy,15.4,13576,4.8,282.0,"Java, After Effects, Cybersecurity Basics, Figma",N,Beginner,19.99,2467,2026/01/18
CRS10467,Career Development: Zero to Hero,Personal Development,Career Development,Japanese,Olga Petrov.,15.3,1385,4.1,15.0,Financial Modeling,Yes,Advanced,9.99,152,2024-06-08
CRS10122,3D & Animation Crash Course,Design,3D & Animation,German,kenji nguyen,6.0,13.4k,4.1,358.0,"Guitar, Azure, Piano, SQL, Scrum",,Intermediate,49.99,2823,2024-08-19
CRS10615,Advanced 3D & Animation Masterclass,Design,3D & Animation,Portuguese,Grace Zhang,1.4,10552,3.7,155.0,"3D Modeling, C++",Yes,Intermediate,34.99,1192,18/12/2023
CRS10021,The Ultimate Content Marketing Course,Marketing,Content Marketing,Mandarin,isabella khan,2.4,"2,913",4.5,76.0,"Azure, HTML/CSS, 3D Modeling, Copywriting",No,Beginner,19.99,447,10/08/2024
CRS10701,Mastering Sales in 2025,Business,Sales,German,lucia fernandez,11.1,2703,5.0,95.0,Cybersecurity Basics,Yes,Beginner,0.0,600,2024/04/25
CRS10072,Complete Network & Security Bootcamp,IT & Software,Network & Security,Mandarin,Anastasia Patel,6.0,55874,4.0,2191.0,"Figma, Guitar, Photoshop, Copywriting",,All Levels,12.99,12863,2025/01/23
CRS10107,Complete Music Theory Bootcamp,music,Music Theory,French,KENJI ALI,3.1,3631,4.1,206.0,Java,No,Advanced,12.99,313,10-15-2024
CRS10271,Mobile Development for Beginners,Development,Mobile Development,Portuguese,Lucia Singh,6.3,7900,,191.0,Java,No,All Levels,59.99,1684,2024/11/17
CRS10706,Mastering IT Certifications in 2025, IT & Software ,IT Certifications,French,Kenji Johnson,2.6,533,4.3,8.0,"Guitar, Excel, Music Theory, JavaScript, 3D Modeling",Yes,Intermediate,12.99,128,2024/11/16
