Course_ID,Course_Name,Category,Subcategory,Language,Instructor,Duration_Hours,Views,Ratings,Number_of_Reviews,Skills,Skill_Count,Subtitles,Course_Level,Course_Price,Enrollment,Course_Date,Course_Year,Course_Month,Views_Outlier,Duration_Outlier
CRS10318,Advanced UX/UI Design Masterclass,Design,Ux/Ui Design,French,Sara Singh,7.3,3918,4.4,102,"Docker, Networking, Public Speaking, Unreal Engine",4,No,Beginner,99.99,733,2025-01-09,2025,1,False,False
CRS10649,Mastering Design Tools in 2025,Design,Design Tools,Japanese,Michael Ito,4.5,3163,3.6,88,"Accounting, After Effects, Git",3,No,Intermediate,24.99,784,2026-01-11,2026,1,False,False
CRS10411,Advanced Instruments Masterclass,Music,Instruments,French,Sara Ali,1.4,247798,4.2,5069,"Tableau, Deep Learning, Unreal Engine, Photoshop",4,No,All Levels,49.99,14866,2025-08-05,2025,8,True,False
CRS10778,Network & Security Crash Course,It & Software,Network & Security,English,Isabella Garcia,4.9,3989,4.2,85,Machine Learning,1,No,Intermediate,0.0,332,2023-11-11,2023,11,False,False
CRS10359,Network & Security: Zero to Hero,It & Software,Network & Security,German,John Kumar,4.8,11260,4.2,452,"Photoshop, Music Theory, Git",3,Yes,Beginner,59.99,2424,2023-06-06,2023,6,False,False
CRS10259,Advanced Video Editing Masterclass,Photography & Video,Video Editing,Arabic,Thomas Diaz,15.8,1853,3.9,86,"JavaScript, Java",2,Yes,Advanced,79.99,269,2024-04-17,2024,4,False,True
CRS10628,Complete Video Editing Bootcamp,Photography & Video,Video Editing,German,Hiro Rossi,3.2,3290,3.4,59,"3D Modeling, Python",2,Yes,Intermediate,9.99,597,2025-08-20,2025,8,False,False
CRS10633,Advanced Music Theory Masterclass,Music,Music Theory,Spanish,Sara Khan,16.5,8944,3.6,448,Statistics,1,No,Intermediate,9.99,1413,2023-01-30,2023,1,False,True
CRS10283,Complete Game Development Bootcamp,Development,Game Development,English,Thomas Nguyen,3.5,30723,5.0,1168,Photoshop,1,No,All Levels,99.99,5244,2024-10-13,2024,10,True,False
CRS10377,The Ultimate Mobile Development Course,Development,Mobile Development,Hindi,Olga Zhang,5.7,2135,3.6,28,Music Theory,1,No,Advanced,19.99,255,2025-02-05,2025,2,False,False
CRS10385,Mastering Cybersecurity in 2025,It & Software,Cybersecurity,French,Olga Costa,3.9,96686,4.0,2301,"Google Ads, AWS, Python, Power BI, Cybersecurity Basics",5,Yes,Advanced,99.99,18505,2025-02-17,2025,2,True,False
CRS10225,Data Science Crash Course,It & Software,Data Science,Arabic,Priya Novak,7.9,1763,3.9,88,"Scrum, React",2,Yes,All Levels,24.99,278,2023-01-18,2023,1,False,False
CRS10824,Advanced Career Development Masterclass,Personal Development,Career Development,Spanish,Kenji Ali,4.0,4294,3.5,57,"HTML/CSS, Google Ads, Azure",3,No,Intermediate,99.99,1049,2025-12-26,2025,12,False,False
CRS10709,Video Editing Crash Course,Photography & Video,Video Editing,Hindi,Aisha Rossi,8.0,1917,4.9,108,"HTML/CSS, Unity, Cybersecurity Basics, Node.js",4,No,Beginner,99.99,444,2025-10-03,2025,10,False,False
CRS10473,The Ultimate Network & Security Course,It & Software,Network & Security,Spanish,Wei Singh,5.4,7502,4.6,403,"Financial Modeling, JavaScript, SEO",3,No,Advanced,19.99,528,2023-06-06,2023,6,False,False
CRS10348,Mastering Cybersecurity in 2025,It & Software,Cybersecurity,Portuguese,Carlos Johnson,2.9,5894,3.6,202,"3D Modeling, Figma, SQL, Piano",4,No,Intermediate,0.0,975,2025-08-05,2025,8,False,False
CRS10506,Complete Digital Marketing Bootcamp,Marketing,Digital Marketing,Arabic,Priya Costa,3.2,3537,4.8,135,Tableau,1,No,All Levels,19.99,398,2024-07-16,2024,7,False,False
CRS10640,Advanced Web Development Masterclass,Development,Web Development,Japanese,Sofia Singh,12.5,1359,4.1,43,"HTML/CSS, Scrum, C++, Tableau, Negotiation",5,Yes,Beginner,34.99,81,2024-06-07,2024,6,False,False
CRS10804,Complete Programming Languages Bootcamp,Development,Programming Languages,Japanese,Kenji Diaz,3.9,1929,4.3,54,Agile,1,Yes,Intermediate,19.99,247,2024-04-12,2024,4,False,False
CRS10825,UX/UI Design: Zero to Hero,Design,Ux/Ui Design,Portuguese,Liam Johnson,4.8,350,4.7,16,"Guitar, Negotiation",2,Yes,All Levels,9.99,36,2024-12-04,2024,12,False,False
CRS10620,Complete SEO Bootcamp,Marketing,Seo,Spanish,John Weber,10.2,45908,3.9,2410,"Agile, Kubernetes, Azure",3,Yes,Intermediate,49.99,4097,2025-01-11,2025,1,True,False
CRS10741,Instruments: Zero to Hero,Music,Instruments,Arabic,David Petrov,3.8,1559,3.9,63,"After Effects, 3D Modeling, Piano, Negotiation",4,No,Advanced,59.99,380,2023-11-15,2023,11,False,False
CRS10646,Mastering Leadership in 2025,Personal Development,Leadership,Portuguese,Rahul Kim,4.2,128,5.0,3,"Google Ads, Piano, Guitar, Azure, Deep Learning",5,No,Beginner,12.99,27,2023-07-11,2023,7,False,False
CRS10734,Practical Music Theory Projects,Music,Music Theory,Mandarin,Anastasia Brown,9.6,4015,4.5,160,"Financial Modeling, Unreal Engine, 3D Modeling, Deep Learning, After Effects",5,No,All Levels,9.99,787,2025-10-27,2025,10,False,False
CRS10557,Practical Content Marketing Projects,Marketing,Content Marketing,Japanese,Aisha Zhang,7.1,2470,4.3,61,Agile,1,No,All Levels,19.99,417,2023-06-27,2023,6,False,False
CRS10828,The Ultimate Web Development Course,Development,Web Development,French,John Rossi,7.8,3873,4.5,145,"Docker, JavaScript, Kubernetes",3,Yes,Advanced,79.99,342,2024-03-15,2024,3,False,False
CRS10578,Mastering Music Production in 2025,Music,Music Production,Arabic,Michael Reddy,6.8,277,4.3,15,"SQL, HTML/CSS, C++",3,Yes,Intermediate,9.99,27,2023-06-19,2023,6,False,False
CRS10086,Sales for Beginners,Business,Sales,Japanese,Elena Costa,1.5,4012,4.3,0,"Unity, C++, AWS, HTML/CSS, Unreal Engine",5,Yes,Beginner,0.0,303,2023-06-16,2023,6,False,False
CRS10243,Productivity: Zero to Hero,Personal Development,Productivity,Japanese,Priya Khan,6.6,7014,4.7,82,Networking,1,Yes,Beginner,79.99,775,2025-03-06,2025,3,False,False
CRS10699,The Ultimate UX/UI Design Course,Design,Ux/Ui Design,French,Anastasia Brown,7.0,4840,4.3,132,"Unreal Engine, AWS, Networking, Cybersecurity Basics",4,No,Advanced,99.99,604,2024-05-23,2024,5,False,False
CRS10160,Complete Entrepreneurship Bootcamp,Business,Entrepreneurship,Mandarin,Olga Garcia,2.5,1611,3.5,70,"Financial Modeling, Guitar, Statistics, JavaScript",4,No,Intermediate,9.99,150,2025-07-13,2025,7,False,False
CRS10525,Complete Web Development Bootcamp,Development,Web Development,German,Michael Zhang,7.0,5441,4.0,136,"3D Modeling, Cybersecurity Basics, Negotiation",3,Yes,Beginner,79.99,885,2025-11-12,2025,11,False,False
CRS10036,Complete Project Management Bootcamp,Business,Project Management,Spanish,John Patel,5.1,3308,5.0,65,"Unreal Engine, HTML/CSS, Figma, Music Theory, Statistics",5,No,All Levels,19.99,643,2025-05-28,2025,5,False,False
CRS10541,The Ultimate Entrepreneurship Course,Business,Entrepreneurship,Mandarin,Elena Kumar,4.3,20383,4.1,0,"Music Theory, Figma",2,Yes,Intermediate,0.0,3526,2025-02-01,2025,2,True,False
CRS10171,Game Development for Beginners,Development,Game Development,German,Ahmed Novak,8.5,25766,4.6,461,Photoshop,1,No,All Levels,9.99,5827,2025-08-29,2025,8,True,False
CRS10655,Mastering Productivity in 2025,Personal Development,Productivity,Hindi,Noah Sharma,6.0,3405,3.7,0,3D Modeling,1,No,Beginner,9.99,293,2024-01-22,2024,1,False,False
CRS10743,The Ultimate Project Management Course,Business,Project Management,Mandarin,Olga Ito,7.2,141856,3.9,3790,"HTML/CSS, Cybersecurity Basics",2,No,Beginner,24.99,21826,2023-04-27,2023,4,True,False
CRS10735,Digital Marketing Crash Course,Marketing,Digital Marketing,Mandarin,Maria Sharma,3.8,4943,4.5,133,Kubernetes,1,No,Intermediate,49.99,888,2023-10-14,2023,10,False,False
CRS10817,Mastering Design Tools in 2025,Design,Design Tools,English,Aarav Brown,1.2,38035,4.7,1955,"Azure, Figma",2,No,Advanced,99.99,6664,2023-11-23,2023,11,True,False
CRS10096,Mastering Video Editing in 2025,Photography & Video,Video Editing,German,Maria Ali,13.5,7959,4.0,293,"Docker, Guitar",2,Yes,Advanced,9.99,1332,2023-08-12,2023,8,False,False
CRS10564,Videography for Beginners,Photography & Video,Videography,German,Lucia Nguyen,4.9,5151,3.7,144,"Python, Excel",2,Yes,Beginner,59.99,1105,2025-03-25,2025,3,False,False
CRS10241,Mastering Instruments in 2025,Music,Instruments,Japanese,Liam Petrov,4.9,726,4.2,43,Music Theory,1,Yes,Advanced,19.99,170,2026-01-14,2026,1,False,False
CRS10575,Advanced Music Production Masterclass,Music,Music Production,Japanese,Sofia Costa,2.3,3438,4.4,194,"Financial Modeling, Copywriting, Music Theory, Public Speaking",4,No,Intermediate,9.99,802,2024-07-22,2024,7,False,False
CRS10691,Social Media Marketing Crash Course,Marketing,Social Media Marketing,Mandarin,Wanjiru Sharma,5.4,6490,3.9,68,"SQL, Data Visualization, Machine Learning",3,No,Intermediate,49.99,1030,2025-02-21,2025,2,False,False
CRS10461,SEO Crash Course,Marketing,Seo,French,Fatima Smith,6.9,3575,4.0,80,"Kubernetes, Google Ads, Cybersecurity Basics",3,Yes,Beginner,34.99,223,2024-01-14,2024,1,False,False
CRS10554,Music Theory Crash Course,Music,Music Theory,German,Yusuf Khan,7.6,9097,4.6,433,"Video Editing, Machine Learning, C++, Python, Unity",5,No,All Levels,34.99,1506,2024-10-18,2024,10,False,False
CRS10760,Complete Personal Finance Bootcamp,Personal Development,Personal Finance,Portuguese,John Khan,6.5,4464,3.9,213,"React, Unity, Java, Cybersecurity Basics, Networking",5,No,Advanced,0.0,646,2023-03-08,2023,3,False,False
CRS10207,IT Certifications for Beginners,It & Software,It Certifications,German,Michael Johnson,6.7,27260,4.6,500,"Node.js, SQL, Unity, Deep Learning, Kubernetes",5,No,Advanced,59.99,2276,2026-01-10,2026,1,True,False
CRS10393,Game Development for Beginners,Development,Game Development,Hindi,Elena Ali,4.5,27838,4.1,1193,"React, Machine Learning, Power BI, Excel, Statistics",5,Yes,Beginner,9.99,4021,2023-05-07,2023,5,True,False
CRS10398,Programming Languages for Beginners,Development,Programming Languages,English,Yusuf Patel,2.9,336,4.2,12,"Negotiation, Statistics, Kubernetes, Deep Learning",4,Yes,Beginner,24.99,56,2023-01-21,2023,1,False,False
CRS10736,Practical Music Production Projects,Music,Music Production,Mandarin,Ahmed Nguyen,4.8,1032,3.6,34,"Power BI, Photoshop, C++, Node.js",4,No,Advanced,24.99,227,2023-04-19,2023,4,False,False
CRS10218,Mobile Development Crash Course,Development,Mobile Development,English,Thomas Khan,8.0,12182,4.8,195,Tableau,1,Yes,Advanced,0.0,1935,2023-03-19,2023,3,False,False
CRS10005,Advanced Instruments Masterclass,Music,Instruments,Spanish,Anastasia Ito,12.2,1883,5.0,23,"Figma, Java, Video Editing",3,No,Beginner,0.0,322,2023-11-10,2023,11,False,False
CRS10643,Project Management: Zero to Hero,Business,Project Management,Hindi,Sofia Nguyen,17.2,11769,4.7,226,"Data Visualization, Deep Learning, Excel, Financial Modeling, Agile",5,Yes,Beginner,34.99,728,2025-06-03,2025,6,False,True
CRS10807,Career Development: Zero to Hero,Personal Development,Career Development,German,Daniel Mueller,6.4,2223,3.6,0,"Copywriting, Video Editing, SEO, Node.js, Excel",5,Yes,Intermediate,49.99,451,2024-04-03,2024,4,False,False
CRS10613,Business Strategy for Beginners,Business,Business Strategy,Arabic,Liam Reddy,9.3,9784,3.8,104,"Negotiation, Video Editing",2,No,Advanced,99.99,1546,2024-09-05,2024,9,False,False
CRS10547,Productivity for Beginners,Personal Development,Productivity,English,Liam Mueller,6.2,13390,4.0,154,"Guitar, Excel, Unreal Engine",3,Yes,Beginner,0.0,3244,2025-11-04,2025,11,False,False
CRS10726,Practical UX/UI Design Projects,Design,Ux/Ui Design,Spanish,Lucia Patel,2.0,19044,3.9,1106,"Git, Unity, Unreal Engine",3,Yes,All Levels,12.99,2646,2024-04-20,2024,4,False,False
CRS10684,The Ultimate Personal Finance Course,Personal Development,Personal Finance,Arabic,David Costa,7.0,2753,4.4,145,"AWS, Excel, Financial Modeling, Data Visualization, Scrum",5,Yes,Advanced,34.99,210,2025-08-07,2025,8,False,False
CRS10099,Practical Career Development Projects,Personal Development,Career Development,Japanese,Hiro Khan,6.3,1573,4.1,30,"React, Negotiation",2,Yes,All Levels,99.99,168,2024-06-10,2024,6,False,False
CRS10728,Music Theory for Beginners,Music,Music Theory,Portuguese,Elena Weber,4.6,7266,4.4,342,"Kubernetes, Public Speaking, Financial Modeling, Deep Learning",4,Yes,Advanced,12.99,1533,2025-02-16,2025,2,False,False
CRS10574,Practical Career Development Projects,Personal Development,Career Development,French,Carlos Johnson,3.9,2904,4.1,53,"AWS, Cybersecurity Basics",2,Yes,Advanced,0.0,655,2023-04-17,2023,4,False,False
CRS10407,Practical Design Tools Projects,Design,Design Tools,Japanese,Rahul Khan,7.6,14103,3.8,384,"Financial Modeling, Negotiation, Figma, Data Visualization",4,No,All Levels,24.99,3293,2024-09-05,2024,9,False,False
CRS10503,Mastering Business Strategy in 2025,Business,Business Strategy,English,Liam Ito,7.6,9342,4.2,508,"Financial Modeling, Deep Learning, SQL, React, Azure",5,No,All Levels,9.99,1074,2025-01-02,2025,1,False,False
CRS10048,Advanced Content Marketing Masterclass,Marketing,Content Marketing,Arabic,Carlos Brown,2.0,8064,4.6,245,"3D Modeling, Financial Modeling, Google Ads, SQL",4,No,All Levels,19.99,682,2023-01-17,2023,1,False,False
CRS10033,Practical Music Theory Projects,Music,Music Theory,Arabic,John Kim,14.5,4065,4.3,88,"Unity, Accounting, Cybersecurity Basics",3,No,Advanced,34.99,467,2024-11-08,2024,11,False,True
CRS10201,Productivity: Zero to Hero,Personal Development,Productivity,Hindi,Isabella Johnson,15.4,2662,4.7,63,"Data Visualization, Statistics, Agile",3,No,All Levels,24.99,448,2023-02-04,2023,2,False,True
CRS10135,The Ultimate Music Theory Course,Music,Music Theory,Hindi,Kenji Fernandez,3.3,3456,3.8,107,"SEO, Public Speaking, Google Ads, Negotiation",4,No,Intermediate,79.99,789,2025-09-20,2025,9,False,False
CRS10028,Advanced Data Science Masterclass,It & Software,Data Science,Mandarin,David Rossi,3.4,2210,4.2,124,"After Effects, Machine Learning, Cybersecurity Basics, SQL",4,Yes,Beginner,24.99,498,2024-04-04,2024,4,False,False
CRS10762,Finance: Zero to Hero,Business,Finance,Portuguese,Daniel Rossi,4.7,3162,4.1,121,"Kubernetes, Unity, Machine Learning, Figma, Power BI",5,No,Beginner,59.99,171,2026-01-23,2026,1,False,False
CRS10231,Digital Marketing for Beginners,Marketing,Digital Marketing,Spanish,Emily Johnson,4.9,2099,4.7,107,SQL,1,No,Beginner,0.0,282,2024-06-21,2024,6,False,False
CRS10490,Social Media Marketing for Beginners,Marketing,Social Media Marketing,Hindi,Grace Kumar,4.0,3777,5.0,161,"Financial Modeling, 3D Modeling, Statistics, Python",4,No,Intermediate,0.0,724,2023-10-24,2023,10,False,False
CRS10379,Mastering Video Editing in 2025,Photography & Video,Video Editing,Spanish,Ahmed Reddy,8.3,8464,4.2,209,"Machine Learning, HTML/CSS, Data Visualization",3,No,All Levels,24.99,816,2026-01-12,2026,1,False,False
CRS10289,Mastering Project Management in 2025,Business,Project Management,Spanish,Maria Garcia,1.7,5168,3.6,128,"Azure, Music Theory, Excel, Negotiation",4,No,Intermediate,79.99,1230,2023-11-12,2023,11,False,False
CRS10419,Mastering Instruments in 2025,Music,Instruments,German,Elena Rossi,8.7,1977,3.8,94,"Negotiation, Azure",2,No,Advanced,99.99,461,2025-09-14,2025,9,False,False
CRS10675,The Ultimate Database Design Course,Development,Database Design,Hindi,Fatima Ali,3.7,18520,4.5,466,"Financial Modeling, Negotiation, Machine Learning, Accounting, Tableau",5,Yes,Advanced,99.99,3822,2025-03-17,2025,3,False,False
CRS10392,Mobile Development Crash Course,Development,Mobile Development,Hindi,Carlos Garcia,5.4,3074,3.8,87,SQL,1,No,Beginner,79.99,185,2024-11-15,2024,11,False,False
CRS10593,The Ultimate Database Design Course,Development,Database Design,German,Sara Kim,2.9,820,4.9,16,"Azure, Google Ads, Financial Modeling",3,No,All Levels,24.99,146,2024-09-01,2024,9,False,False
CRS10499,Music Production for Beginners,Music,Music Production,Mandarin,Olga Johnson,8.0,2916,4.5,76,"Data Visualization, Statistics",2,No,All Levels,9.99,302,2024-01-04,2024,1,False,False
CRS10139,Video Editing Crash Course,Photography & Video,Video Editing,Portuguese,Sofia Mueller,5.7,4233,3.6,176,"Unreal Engine, Google Ads, SQL, Copywriting, Kubernetes",5,No,Intermediate,34.99,429,2024-08-28,2024,8,False,False
CRS10063,Network & Security for Beginners,It & Software,Network & Security,Japanese,Sara Nguyen,3.6,52260,4.8,2488,Git,1,Yes,Beginner,24.99,10886,2025-05-29,2025,5,True,False
CRS10472,Career Development for Beginners,Personal Development,Career Development,Mandarin,Yusuf Zhang,2.0,5469,4.5,138,"JavaScript, Google Ads",2,No,Advanced,0.0,1272,2025-01-08,2025,1,False,False
CRS10648,Practical Digital Marketing Projects,Marketing,Digital Marketing,French,Sofia Patel,3.8,5611,4.4,237,"C++, Python",2,Yes,Beginner,79.99,331,2025-09-16,2025,9,False,False
CRS10129,Mastering Video Editing in 2025,Photography & Video,Video Editing,Mandarin,Grace Diaz,3.0,200,4.7,4,"Piano, AWS",2,No,Intermediate,9.99,26,2024-10-06,2024,10,False,False
CRS10845,Graphic Design for Beginners,Design,Graphic Design,English,Grace Johnson,7.1,1498,4.8,55,Unreal Engine,1,No,Intermediate,34.99,277,2023-04-10,2023,4,False,False
CRS10521,Practical Entrepreneurship Projects,Business,Entrepreneurship,Hindi,Sara Sharma,5.5,3529,4.0,47,"Video Editing, Piano, C++",3,No,Advanced,9.99,325,2024-02-07,2024,2,False,False
CRS10065,Mastering 3D & Animation in 2025,Design,3D & Animation,Hindi,Emily Novak,9.7,3422,4.5,51,"Financial Modeling, C++, Photoshop",3,No,Advanced,12.99,228,2023-12-22,2023,12,False,False
CRS10015,Advanced Database Design Masterclass,Development,Database Design,Hindi,Wei Mueller,5.7,31494,4.1,0,"C++, SEO, Google Ads, Unreal Engine, Kubernetes",5,Yes,Intermediate,99.99,1772,2024-06-24,2024,6,True,False
CRS10157,The Ultimate Leadership Course,Personal Development,Leadership,English,Yusuf Khan,6.8,3524,4.7,200,"Tableau, Accounting, Deep Learning",3,No,Advanced,19.99,739,2024-10-22,2024,10,False,False
CRS10041,Practical Database Design Projects,Development,Database Design,Mandarin,Elena Reddy,5.8,9926,4.5,529,Kubernetes,1,Yes,Intermediate,19.99,2309,2025-06-16,2025,6,False,False
CRS10493,The Ultimate Videography Course,Photography & Video,Videography,Hindi,Ahmed Silva,7.3,4736,4.0,194,"Guitar, Git",2,No,All Levels,99.99,939,2024-08-03,2024,8,False,False
CRS10380,Mastering Digital Marketing in 2025,Marketing,Digital Marketing,English,Neha Reddy,3.8,11523,4.2,300,Piano,1,Yes,Beginner,79.99,1674,2025-12-04,2025,12,False,False
CRS10188,The Ultimate Leadership Course,Personal Development,Leadership,German,Isabella Diaz,8.8,5140,4.3,78,Scrum,1,No,All Levels,0.0,505,2025-10-17,2025,10,False,False
CRS10764,Mastering Sales in 2025,Business,Sales,Japanese,Sofia Johnson,9.2,4832,4.2,274,"JavaScript, Node.js, SQL, Cybersecurity Basics, Kubernetes",5,Yes,Intermediate,9.99,967,2025-11-09,2025,11,False,False
CRS10217,The Ultimate Instruments Course,Music,Instruments,Japanese,Liam Kim,5.1,1845,4.7,48,"Java, React, Figma, Agile",4,No,Intermediate,24.99,338,2024-03-15,2024,3,False,False
CRS10053,Videography: Zero to Hero,Photography & Video,Videography,Arabic,Liam Smith,4.5,3484,4.3,184,"Photoshop, Accounting, JavaScript, Guitar",4,No,Advanced,0.0,633,2025-03-26,2025,3,False,False
CRS10338,Practical Photography Basics Projects,Photography & Video,Photography Basics,Hindi,Isabella Fernandez,2.4,2754,3.9,98,"Deep Learning, Figma, HTML/CSS, Machine Learning, Unity",5,Yes,Advanced,19.99,140,2023-05-18,2023,5,False,False
CRS10749,Career Development for Beginners,Personal Development,Career Development,Arabic,Emily Diaz,2.1,1881,4.6,37,"Copywriting, Kubernetes, Cybersecurity Basics, Excel, Accounting",5,Yes,Intermediate,24.99,283,2023-05-16,2023,5,False,False
CRS10720,Advanced Sales Masterclass,Business,Sales,German,Elena Novak,7.8,18416,3.9,207,"Photoshop, 3D Modeling, Docker",3,Yes,Advanced,12.99,3462,2024-11-17,2024,11,False,False
CRS10725,Mastering Leadership in 2025,Personal Development,Leadership,English,David Reddy,9.6,4205,4.2,89,"Kubernetes, Guitar, HTML/CSS, SQL",4,No,Beginner,79.99,835,2024-07-06,2024,7,False,False
CRS10296,Complete Content Marketing Bootcamp,Marketing,Content Marketing,Arabic,Lucia Smith,6.1,8162,4.3,187,"Deep Learning, 3D Modeling, Python",3,No,All Levels,49.99,1601,2025-06-12,2025,6,False,False
CRS10702,Complete SEO Bootcamp,Marketing,Seo,Arabic,Carlos Johnson,4.1,6278,4.3,214,Networking,1,No,All Levels,34.99,1553,2023-12-25,2023,12,False,False
CRS10252,Entrepreneurship Crash Course,Business,Entrepreneurship,Mandarin,Carlos Rossi,5.2,22813,4.1,366,"AWS, Financial Modeling, HTML/CSS",3,No,All Levels,79.99,2524,2023-10-26,2023,10,True,False
CRS10727,Mastering Music Production in 2025,Music,Music Production,Mandarin,Daniel Brown,5.3,5173,4.5,140,"Networking, Git",2,No,Advanced,24.99,707,2023-02-12,2023,2,False,False
CRS10462,Digital Marketing: Zero to Hero,Marketing,Digital Marketing,Hindi,Daniel Khan,3.5,9798,4.9,427,"Unity, Music Theory, Unreal Engine",3,No,Advanced,12.99,648,2025-02-25,2025,2,False,False
CRS10456,Advanced IT Certifications Masterclass,It & Software,It Certifications,Hindi,Sara Ali,6.8,4064,4.3,159,"Python, Financial Modeling, Docker, React",4,Yes,Beginner,9.99,408,2025-03-19,2025,3,False,False
CRS10270,The Ultimate Photography Basics Course,Photography & Video,Photography Basics,Portuguese,Michael Fernandez,3.1,347,4.5,7,"After Effects, Tableau, Copywriting",3,Yes,Advanced,0.0,25,2023-08-22,2023,8,False,False
CRS10202,Complete Project Management Bootcamp,Business,Project Management,Hindi,Noah Zhang,12.3,20199,4.5,1120,"Machine Learning, Google Ads, Agile, Statistics, Deep Learning",5,No,Beginner,49.99,1735,2023-11-17,2023,11,True,False
CRS10162,The Ultimate Web Development Course,Development,Web Development,French,Olga Weber,2.9,8579,4.8,305,"After Effects, Google Ads, Copywriting, Photoshop, JavaScript",5,Yes,All Levels,9.99,824,2023-04-22,2023,4,False,False
CRS10556,Practical Content Marketing Projects,Marketing,Content Marketing,French,Aisha Mueller,8.0,2586,3.9,81,"SEO, C++",2,Yes,Intermediate,0.0,559,2023-03-23,2023,3,False,False
CRS10730,Complete Video Editing Bootcamp,Photography & Video,Video Editing,French,John Petrov,13.0,2117,3.8,100,Music Theory,1,No,All Levels,9.99,336,2024-08-23,2024,8,False,False
CRS10402,Finance Crash Course,Business,Finance,Japanese,Noah Ali,3.8,5305,4.3,277,"Cybersecurity Basics, Networking, SEO, Unity, Deep Learning",5,No,Beginner,12.99,290,2024-03-25,2024,3,False,False
CRS10703,Practical SEO Projects,Marketing,Seo,French,Aarav Singh,3.6,11445,4.4,312,"Agile, Python",2,No,Beginner,79.99,588,2025-06-10,2025,6,False,False
CRS10477,Complete Videography Bootcamp,Photography & Video,Videography,Mandarin,Yusuf Zhang,9.7,8288,4.2,229,"AWS, SQL, C++, Accounting, Machine Learning",5,Yes,Beginner,79.99,589,2025-05-02,2025,5,False,False
CRS10772,Complete Network & Security Bootcamp,It & Software,Network & Security,Spanish,David Reddy,3.8,32344,4.2,918,"Negotiation, Python, Cybersecurity Basics, Docker, Azure",5,Yes,Advanced,34.99,7950,2024-05-29,2024,5,True,False
CRS10106,Content Marketing Crash Course,Marketing,Content Marketing,Japanese,Sofia Patel,7.8,22595,3.6,1276,"React, Excel",2,No,All Levels,79.99,4883,2023-02-02,2023,2,True,False
CRS10566,Complete Personal Finance Bootcamp,Personal Development,Personal Finance,German,Emily Mueller,4.3,605,3.2,31,"Google Ads, Git, Machine Learning, Figma",4,No,Advanced,49.99,57,2024-08-05,2024,8,False,False
CRS10390,Instruments for Beginners,Music,Instruments,Spanish,Anastasia Johnson,3.6,2661,4.4,66,"Music Theory, SEO",2,Yes,Beginner,99.99,189,2025-12-27,2025,12,False,False
CRS10002,Mobile Development Crash Course,Development,Mobile Development,Portuguese,Daniel Rossi,6.9,32003,4.6,352,"Financial Modeling, Unreal Engine, After Effects",3,No,All Levels,59.99,7808,2023-09-13,2023,9,True,False
CRS10812,Instruments for Beginners,Music,Instruments,Spanish,John Petrov,5.6,1835,3.6,30,"Git, Photoshop",2,No,Advanced,9.99,432,2025-08-15,2025,8,False,False
CRS10562,Complete Design Tools Bootcamp,Design,Design Tools,Japanese,Liam Singh,15.9,5811,4.2,295,"Git, Deep Learning, After Effects, Power BI",4,Yes,Intermediate,24.99,1433,2023-04-04,2023,4,False,True
CRS10081,Web Development Crash Course,Development,Web Development,Portuguese,Anastasia Singh,12.7,4283,4.7,71,"Agile, Excel, Java, Tableau, Photoshop",5,No,Advanced,24.99,238,2025-02-23,2025,2,False,False
CRS10206,The Ultimate Data Science Course,It & Software,Data Science,French,Yusuf Chen,5.7,8840,3.5,454,"Java, Negotiation, Cybersecurity Basics",3,No,Advanced,19.99,1203,2025-09-24,2025,9,False,False
CRS10035,Advanced Database Design Masterclass,Development,Database Design,Spanish,Daniel Kumar,5.1,2458,4.7,102,"Cybersecurity Basics, Agile, Negotiation",3,Yes,Beginner,19.99,513,2025-09-05,2025,9,False,False
CRS10776,Productivity: Zero to Hero,Personal Development,Productivity,Japanese,Lucia Ito,9.8,2535,4.4,32,"Financial Modeling, Agile, Piano",3,Yes,Beginner,0.0,619,2023-02-13,2023,2,False,False
CRS10509,Mastering Video Editing in 2025,Photography & Video,Video Editing,Spanish,Emily Khan,7.0,2050,4.9,93,"Data Visualization, Node.js, Agile, React, Music Theory",5,No,All Levels,24.99,262,2025-09-30,2025,9,False,False
CRS10428,Cybersecurity for Beginners,It & Software,Cybersecurity,Spanish,Michael Weber,7.3,3004,4.3,49,"Machine Learning, Music Theory, Docker, Git, AWS",5,No,Advanced,19.99,610,2025-10-22,2025,10,False,False
CRS10455,The Ultimate Network & Security Course,It & Software,Network & Security,English,Carlos Johnson,2.9,1906,4.2,75,"React, Networking, Python, C++",4,No,Advanced,12.99,362,2025-08-21,2025,8,False,False
CRS10367,Music Production for Beginners,Music,Music Production,French,Aarav Nguyen,6.8,1655,4.3,97,"Azure, Video Editing",2,Yes,Beginner,24.99,242,2025-05-31,2025,5,False,False
CRS10092,Mastering Instruments in 2025,Music,Instruments,Portuguese,David Garcia,4.3,1281,5.0,36,"Unity, Negotiation, Video Editing",3,No,All Levels,79.99,182,2024-09-05,2024,9,False,False
CRS10340,Music Production Crash Course,Music,Music Production,English,Maria Ali,1.8,2739,4.0,111,"Git, Data Visualization, Public Speaking",3,Yes,Beginner,99.99,199,2024-02-21,2024,2,False,False
CRS10565,Complete UX/UI Design Bootcamp,Design,Ux/Ui Design,German,Thomas Brown,5.5,17298,4.8,456,"Machine Learning, Tableau, Video Editing",3,Yes,All Levels,0.0,1588,2023-01-31,2023,1,False,False
